Potentilla reptans;Suikerohanhikki;
Cirsium palustre;Suo-ohdake;
Viola palustris;Suo-orvokki;
Epilobium palustre;Suohorsma;
Andromeda polifolia;Suokukka;
Honckenya peploides;Suola-arho;
Atriplex longipes;Suolamaltsa;
Spergularia salina;Suolasolmukki;
Odontites litoralis;Suolasänkiö;
Nymphaea tetragona;Suomenlumme;
Lathraea squamaria;Suomukka;
Epipactis palustris;Suoneidonvaippa;
Saponaria officinalis;Suopayrtti;Rohtosuopayrtti
Rhododendron tomentosum;Suopursu;
Peucedanum palustre;Suoputki;Luhtasuoputki
Hammarbya paludosa;Suovalkku;
Scrophularia nodosa;Syyläjuuri;Tummasyyläjuuri
Lathyrus linifolius;Syylälinnunherne;
Leontodon autumnalis;Syysmaitiainen;
Bidens radiata;Säderusokki;
Hypericum maculatum;Särmäkuisma;
Sedum sexangulare;Särmämaksaruoho;
Malaxis monophyllos;Sääskenvalkku;
Silene viscosa;Tahma-ailakki;
Senecio viscosus;Tahmavillakko;
Cochlearia danica;Tanskankuirimo;
Asarum europaeum;Taponlehti;Lehtotaponlehti
Lysimachia punctata;Tarha-alpi;
Atriplex hortensis;Tarhamaltsa;
Symphytum asperum;Tarharaunioyrtti;
Galinsoga parviflora;Tarhasaurikki;
Euphorbia cyparissias;Tarhatyräkki;
Silene tatarica;Tataarikohokki;
Asperugo procumbens;Terhi;
Lysimachia thyrsiflora;Terttualpi;
Adoxa moschatellina;Tesmayrtti;
Cypripedium calceolus;Tikankontti;
Eschscholzia californica;Tuliunikko;Kaliforniantuliunikko
Epipactis atrorubens;Tummaneidonvaippa;
Bidens tripartita;Tummarusokki;
Verbascum nigrum;Tummatulikukka;
Sagina saginoides;Tunturihaarikko;
Epilobium anagallidifolium;Tunturihorsma;
Cerastium alpinum;Tunturihärkki;
Erigeron uniflorus;Tunturikallioinen;
Gentiana nivalis;Tunturikatkero;
Hieracium Alpina -ryhmä;Tunturikeltanot;
Oxytropis lapponica;Tunturikeulankärki;
Antennaria alpina -ryhmä;Tunturikissankäpälät;
Silene acaulis;Tunturikohokki;
Astragalus alpinus;Tunturikurjenherne;
Arabis alpina;Tunturipitkäpalko;
Alchemilla alpina;Tunturipoimulehti;
Veronica alpina;Tunturitädyke;
Thalictrum alpinum;Tunturiängelmä;
Lathyrus odoratus;Tuoksuherne;Hajuherne
Galium odoratum;Tuoksumatara;
Viola odorata;Tuoksuorvokki;
Agrimonia procera;Tuoksuverijuuri;
Rumex obtusifolius;Tylppälehtihierakka;
Herniaria glabra;Tyräruoho;Ketotyräruoho
Melampyrum cristatum;Tähkämaitikka;
Veronica spicata;Tähkätädyke;
Saxifraga stellaris;Tähtirikko;
Moneses uniflora;Tähtitalvikki;
Mimulus guttatus;Täpläapinankukka;
Aruncus dioicus;Töyhtöangervo;Isotöyhtöangervo
Fragaria moschata;Ukkomansikka;
Campanula latifolia;Ukonkello;
Bunias orientalis;Ukonpalko;Idänukonpalko
Heracleum sphondylium;Ukonputki;
Persicaria lapathifolia;Ukontatar;
Verbascum thapsus;Ukontulikukka;
Nuphar lutea;Ulpukka;Isoulpukka
Sisymbrium altissimum;Unkarinpernaruoho;
Diapensia lapponica;Uuvana;
Epilobium ciliatum;Vaalea-amerikanhorsma;
Scleranthus perennis;Vaaleajäsenruoho;
Phyteuma spicatum;Vaaleatähkämunkki;
Chamaedaphne calyculata;Vaivero;
Silene latifolia;Valkoailakki;
Trifolium repens;Valkoapila;
Drymocallis rupestris;Valkohanhikki;
Epilobium lactiflorum;Valkohorsma;
Pseudorchis albida ssp. straminea;Valkokämmekkä;Tunturivalkokämmekkä
Platanthera bifolia;Valkolehdokki;
Sedum album;Valkomaksaruoho;
Melilotus albus;Valkomesikkä;
Lamium album;Valkopeippi;
Veratrum album;Valkopärskäjuuri;Pohjanpärskäjuuri
Anemone nemorosa;Valkovuokko;
Pinguicula alpina;Valkoyökönlehti;
Linnaea borealis;Vanamo;
Empetrum nigrum;Variksenmarja;Kaarnikka
Lilium martagon;Varjolilja;
Veronica fruticans;Varputädyke;
Campanula trachelium;Varsankello;
Myosoton aquaticum;Vata;
Calla palustris;Vehka;Suovehka
Camelina microcarpa;Vehnätankio;
Circaea alpina;Velholehti;Pikkuvelholehti
Trifolium incarnatum;Veriapila;
Geranium sanguineum;Verikurjenpolvi;
Rumex aquaticus;Vesihierakka;
Hippuris vulgaris;Vesikuusi;Lamparevesikuusi
Mentha aquatica;Vesiminttu;
Rorippa amphibia;Vesinenätti;
Ranunculus aquatilis;Vesisätkin;
Persicaria amphibia;Vesitatar;
Lepidium sativum;Vihanneskrassi;
Scleranthus annuus;Viherjäsenruoho;
Euphorbia helioscopia;Viisisädetyräkki;
Fagopyrum esculentum;Viljatatar;Tattari
Parnassia palustris;Vilukko;
Lepidium virginicum;Virginiankrassi;
Fragaria virginiana;Virginianmansikka;
Taraxacum spp.;Voikukat;
Campanula rapunculoides;Vuohenkello;
Aegopodium podagraria;Vuohenputki;
Valerianella locusta;Vuonankaali;Rantavuonankaali
Centaurea montana;Vuorikaunokki;
Hypericum montanum;Vuorikuisma;
Jasione montana;Vuorimunkki;
Angelica archangelica ssp. archangelica;Väinönputki;
Lamium confertum;Välipeippi;
Asperula tinctoria;Värimaratti;
Reseda luteola;Värireseda;
Silene noctiflora;Yöailakki;
Goodyera repens;Yövilkka;
